image,method,best_historical_fitness,avg_best_fitness,std_fitness,avg_time,p-value
fox.jpg,local_search,1815.5418558558558,1819.9638318318318,4.421975975976011,2.3134968280792236,0.9991595100193003
fox.jpg,gaussian,1562.0674774774775,1623.2472102102101,61.17973273273276,0.8228381872177124,0.9991595100193003
fox.jpg,EA,1689.1503543543542,1711.5646936936937,22.414339339339335,2.348724126815796,0.9991595100193001
monalisa_sqr.jpg,local_search,1626.756020661157,1777.2874276859504,150.53140702479345,1.7683897018432617,0.9991595100193003
monalisa_sqr.jpg,gaussian,1355.964214876033,1469.2038326446282,113.23961776859505,1.0469481945037842,0.9991595100193004
monalisa_sqr.jpg,EA,1354.9737314049587,1374.0692004132231,19.095469008264445,2.489423394203186,0.9991595100193004
old_man.jpeg,local_search,3376.439776,3614.11108,237.67130399999996,3.338024139404297,0.9991595100193003
old_man.jpeg,gaussian,3139.2848064,3379.6162047999997,240.3313983999999,1.1271615028381348,0.9991595100193003
old_man.jpeg,EA,3450.8164608,3485.3634223999998,34.546961599999804,2.889228940010071,0.9991595100193
